pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,fielder_2,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,pitcher_1,fielder_2_1,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,barrel
SL,2017-08-02,84.6,-2.92,5.767,Giancarlo Stanton,519317,595918,NA,blocked_ball,NA,NA,NA,NA,14,NA,R,R,R,MIA,WSH,B,NA,NA,2,2,2017,0.1372,0.8872,0.0902,0.2531,NA,NA,543829,0,1,Bot,NA,NA,NA,NA,446653,NA,NA,6.7164,-122.6791,-8.2063,0.0953,23.5172,-21.8758,3.691,1.7804,NA,NA,NA,84.321,2158,6.221,491710,595918,446653,475582,435062,543685,594694,452252,571718,547180,54.2767,NA,NA,NA,NA,NA,NA,NA,5,5,Slider,0,0,0,0,0,0,0,0,Standard,Standard,NA
FF,2017-08-02,95,-2.7049,6.0525,Giancarlo Stanton,519317,595918,NA,ball,NA,NA,NA,NA,14,NA,R,R,R,MIA,WSH,B,NA,NA,1,2,2017,-0.8128,1.1832,0.4074,1.2308,NA,NA,543829,0,1,Bot,NA,NA,NA,NA,446653,NA,NA,9.8782,-137.4823,-9.4652,-12.464,30.9003,-15.3593,3.7078,1.7773,NA,NA,NA,94.29,2198,6.2,491710,595918,446653,475582,435062,543685,594694,452252,571718,547180,54.298,NA,NA,NA,NA,NA,NA,NA,5,4,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,NA
SL,2017-08-02,85.5,-2.8733,5.9073,Giancarlo Stanton,519317,595918,NA,ball,NA,NA,NA,NA,14,NA,R,R,R,MIA,WSH,B,NA,NA,0,2,2017,0.2089,0.9584,0.5886,1.016,NA,NA,543829,0,1,Bot,NA,NA,NA,NA,446653,NA,NA,7.6895,-123.9034,-7.0516,0.5686,25.2176,-21.182,3.6514,1.721,NA,NA,NA,84.866,2086,6.138,491710,595918,446653,475582,435062,543685,594694,452252,571718,547180,54.3597,NA,NA,NA,NA,NA,NA,NA,5,3,Slider,0,0,0,0,0,0,0,0,Standard,Standard,NA
SL,2017-08-02,85.1,-2.8215,5.6921,Giancarlo Stanton,519317,595918,NA,called_strike,NA,NA,NA,NA,7,NA,R,R,R,MIA,WSH,S,NA,NA,0,1,2017,0.4883,0.6808,-0.3671,2.0418,NA,NA,543829,0,1,Bot,NA,NA,NA,NA,446653,NA,NA,4.7767,-123.6513,-3.6063,4.08,23.9086,-24.7142,3.5913,1.7203,NA,NA,NA,85.032,2113,6.249,491710,595918,446653,475582,435062,543685,594694,452252,571718,547180,54.2487,NA,NA,NA,NA,NA,NA,NA,5,2,Slider,0,0,0,0,0,0,0,0,Standard,Standard,NA
FF,2017-08-02,94,-2.5769,6.1423,Giancarlo Stanton,519317,595918,NA,called_strike,NA,NA,NA,NA,13,NA,R,R,R,MIA,WSH,S,NA,NA,0,0,2017,-1.0516,1.5966,-0.7733,1.5587,NA,NA,543829,0,1,Bot,NA,NA,NA,NA,446653,NA,NA,6.9736,-136.1027,-9.5776,-14.6549,31.6953,-10.3829,3.7588,1.8011,NA,NA,NA,93.497,2021,6.397,491710,595918,446653,475582,435062,543685,594694,452252,571718,547180,54.1014,NA,NA,NA,NA,NA,NA,NA,5,1,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,NA
SI,2017-08-01,93.9,2.0081,5.5869,Giancarlo Stanton,519317,424144,single,hit_into_play_no_out,NA,NA,NA,NA,13,Giancarlo Stanton singles on a sharp line drive to left fielder Howie Kendrick.,R,R,L,MIA,WSH,X,7,line_drive,0,1,2017,1.4737,1.1753,-0.8528,2.3262,NA,NA,NA,2,6,Bot,55.54,109.43,NA,NA,446308,NA,NA,-10.5653,-135.8183,-5.1079,20.6494,34.9351,-16.8183,3.6312,1.6016,146,103.5,8.3,92.598,2152,6.238,491695,424144,446308,475582,502517,543685,594694,435062,571718,547180,54.2603,0.721,0.685,0.9,1,1,0,4,58,2,Sinker,7,6,7,6,6,7,7,6,Infield shift,Standard,0
FF,2017-08-01,93.5,1.9271,5.7148,Giancarlo Stanton,519317,424144,NA,called_strike,NA,NA,NA,NA,4,NA,R,R,L,MIA,WSH,S,NA,NA,0,0,2017,1.0566,1.7508,-0.6568,2.6956,NA,NA,NA,2,6,Bot,NA,NA,NA,NA,446308,NA,NA,-8.8316,-135.2208,-5.6162,14.8534,33.5713,-10.0675,3.8241,1.8054,NA,NA,NA,91.878,2234,5.962,491695,424144,446308,475582,502517,543685,594694,435062,571718,547180,54.5355,NA,NA,NA,NA,NA,NA,NA,58,1,4-Seam Fastball,7,6,7,6,6,7,7,6,Infield shift,Standard,NA
CH,2017-08-01,85.2,1.8856,5.9086,Giancarlo Stanton,519317,519301,walk,ball,NA,NA,NA,NA,12,Giancarlo Stanton walks.   Dee Gordon to 2nd.,R,R,L,MIA,WSH,B,NA,NA,3,1,2017,1.3452,0.6342,1.6632,3.6998,NA,NA,543829,0,5,Bot,NA,NA,NA,NA,446308,NA,NA,-3.2634,-123.7081,-0.0752,14.5853,27.7293,-25.8453,3.7598,1.8376,NA,NA,NA,85.241,1433,6.706,491695,519301,446308,475582,502517,543685,594694,435062,571718,547180,53.7917,NA,NA,0.7,1,0,0,NA,46,5,Changeup,3,6,3,6,6,3,3,6,Standard,Standard,NA
KC,2017-08-01,80.8,1.9458,5.8573,Giancarlo Stanton,519317,519301,NA,ball,NA,NA,NA,NA,13,NA,R,R,L,MIA,WSH,B,NA,NA,2,1,2017,-0.6467,-0.5288,-1.2357,0.48,NA,NA,543829,0,5,Bot,NA,NA,NA,NA,446308,NA,NA,-5.8532,-117.3653,-4.2522,-4.7318,24.0879,-36.3865,3.7384,1.8697,NA,NA,NA,80.437,2661,6.325,491695,519301,446308,475582,502517,543685,594694,435062,571718,547180,54.173,NA,NA,NA,NA,NA,NA,NA,46,4,Knuckle Curve,3,6,3,6,6,3,3,6,Standard,Standard,NA
SI,2017-08-01,95.3,2.0167,5.8087,Giancarlo Stanton,519317,519301,NA,ball,NA,NA,NA,NA,13,NA,R,R,L,MIA,WSH,B,NA,NA,1,1,2017,1.4115,1.2676,-1.3646,0.95,NA,NA,543829,0,5,Bot,NA,NA,NA,NA,446308,NA,NA,-12.0481,-137.6235,-9.8494,20.874,32.9822,-13.8778,3.8456,1.8697,NA,NA,NA,94.821,2370,6.604,491695,519301,446308,475582,502517,543685,594694,435062,571718,547180,53.8942,NA,NA,NA,NA,NA,NA,NA,46,3,Sinker,3,6,3,6,6,3,3,6,Standard,Standard,NA
CH,2017-08-01,85.9,1.9311,5.9054,Giancarlo Stanton,519317,519301,NA,foul,NA,NA,NA,NA,5,NA,R,R,L,MIA,WSH,S,NA,NA,1,0,2017,0.9333,1.2695,0.1621,2.3393,NA,NA,543829,0,5,Bot,NA,NA,NA,NA,446308,NA,NA,-6.0839,-124.6258,-4.6821,11.0395,27.3615,-18.1736,3.6312,1.6016,172,76.2,67.6,85.638,1558,6.485,491695,519301,446308,475582,502517,543685,594694,435062,571718,547180,54.0131,NA,NA,NA,NA,NA,NA,NA,46,2,Changeup,3,6,3,6,6,3,3,6,Standard,Standard,0
SI,2017-08-01,93.5,1.6203,6.0648,Giancarlo Stanton,519317,519301,NA,ball,NA,NA,NA,NA,13,NA,R,R,L,MIA,WSH,B,NA,NA,0,0,2017,1.4773,1.3381,-1.3599,2.523,NA,NA,543829,0,5,Bot,NA,NA,NA,NA,446308,NA,NA,-10.9351,-135.313,-6.2183,20.7713,32.8549,-14.482,3.6526,1.7947,NA,NA,NA,93.007,2287,6.546,491695,519301,446308,475582,502517,543685,594694,435062,571718,547180,53.9524,NA,NA,NA,NA,NA,NA,NA,46,1,Sinker,3,6,3,6,6,3,3,6,Standard,Standard,NA
SI,2017-08-01,92.1,1.1502,6.1702,Giancarlo Stanton,519317,594840,walk,ball,NA,NA,NA,NA,11,Giancarlo Stanton walks.,R,R,L,MIA,WSH,B,NA,NA,3,1,2017,1.1632,1.0042,-0.8529,3.4746,NA,NA,NA,2,3,Bot,NA,NA,NA,NA,446308,NA,NA,-7.3958,-133.5154,-3.0279,15.1587,29.3723,-20.0851,3.7384,1.7947,NA,NA,NA,90.539,1677,5.587,491695,594840,446308,475582,502517,543685,594694,435062,571718,547180,54.911,NA,NA,0.7,1,0,0,NA,29,5,Sinker,1,6,1,6,6,1,1,6,Infield shift,Standard,NA
SI,2017-08-01,91.5,1.3911,6.0604,Giancarlo Stanton,519317,594840,NA,called_strike,NA,NA,NA,NA,8,NA,R,R,L,MIA,WSH,S,NA,NA,3,0,2017,1.4229,0.4682,-0.1578,2.1021,NA,NA,NA,2,3,Bot,NA,NA,NA,NA,446308,NA,NA,-6.8225,-132.5893,-4.9552,17.9937,30.9558,-25.8808,3.7384,1.7518,NA,NA,NA,90.123,1681,5.878,491695,594840,446308,475582,502517,543685,594694,435062,571718,547180,54.6195,NA,NA,NA,NA,NA,NA,NA,29,4,Sinker,1,6,1,6,6,1,1,6,Infield shift,Standard,NA
SI,2017-08-01,91.7,1.3945,6.05,Giancarlo Stanton,519317,594840,NA,ball,NA,NA,NA,NA,13,NA,R,R,L,MIA,WSH,B,NA,NA,2,0,2017,1.4319,0.3649,-0.3666,0.996,NA,NA,NA,2,3,Bot,NA,NA,NA,NA,446308,NA,NA,-7.3179,-132.7157,-7.4563,18.103,30.6518,-26.5404,3.7491,1.859,NA,NA,NA,89.858,1599,5.632,491695,594840,446308,475582,502517,543685,594694,435062,571718,547180,54.8657,NA,NA,NA,NA,NA,NA,NA,29,3,Sinker,1,6,1,6,6,1,1,6,Infield shift,Standard,NA
SI,2017-08-01,92.3,1.5114,6.0108,Giancarlo Stanton,519317,594840,NA,ball,NA,NA,NA,NA,14,NA,R,R,L,MIA,WSH,B,NA,NA,1,0,2017,1.5209,0.5582,1.5978,1.7629,NA,NA,NA,2,3,Bot,NA,NA,NA,NA,446308,NA,NA,-2.9751,-133.8988,-6.052,18.5879,30.6498,-24.4702,3.7384,1.8268,NA,NA,NA,91.093,1613,5.855,491695,594840,446308,475582,502517,543685,594694,435062,571718,547180,54.6427,NA,NA,NA,NA,NA,NA,NA,29,2,Sinker,1,6,1,6,6,1,1,6,Infield shift,Standard,NA
CH,2017-08-01,85.1,1.3732,5.9987,Giancarlo Stanton,519317,594840,NA,ball,NA,NA,NA,NA,14,NA,R,R,L,MIA,WSH,B,NA,NA,0,0,2017,1,1.0807,0.1375,0.6116,NA,NA,NA,2,3,Bot,NA,NA,NA,NA,446308,NA,NA,-4.799,-123.2528,-8.2536,10.9923,26.1582,-19.8984,3.7491,1.8376,NA,NA,NA,83.842,1792,5.868,491695,594840,446308,475582,502517,543685,594694,435062,571718,547180,54.6298,NA,NA,NA,NA,NA,NA,NA,29,1,Changeup,1,6,1,6,6,1,1,6,Infield shift,Standard,NA
FF,2017-08-01,92.7,-3.4175,5.081,Giancarlo Stanton,519317,453286,field_out,hit_into_play,NA,NA,NA,NA,4,Giancarlo Stanton pops out to shortstop Wilmer Difo.,R,R,R,MIA,WSH,X,6,popup,1,0,2017,-1.1091,1.1878,-0.5191,2.3865,NA,NA,NA,1,1,Bot,110.82,155.98,NA,NA,446308,NA,NA,9.6586,-134.1527,-3.5017,-15.3597,30.9316,-17.5539,3.6312,1.6016,142,99,65.7,91.355,2459,5.923,491695,453286,446308,475582,502517,543685,594694,435062,571718,547180,54.5748,0.014,0.014,0,1,0,0,3,6,2,4-Seam Fastball,0,0,0,0,0,0,0,0,Infield shift,Standard,0
SL,2017-08-01,85.1,-3.2608,5.2339,Giancarlo Stanton,519317,453286,NA,ball,NA,NA,NA,NA,14,NA,R,R,R,MIA,WSH,B,NA,NA,0,0,2017,0.5161,0.0963,1.8485,1.6955,NA,NA,NA,1,1,Bot,NA,NA,NA,NA,446308,NA,NA,10.7878,-123.0534,-2.0475,2.8529,25.6786,-31.056,3.7812,1.8054,NA,NA,NA,83.481,2325,5.679,491695,453286,446308,475582,502517,543685,594694,435062,571718,547180,54.818600000000004,NA,NA,NA,NA,NA,NA,NA,6,1,Slider,0,0,0,0,0,0,0,0,Infield shift,Standard,NA
SL,2017-10-01,86.4,-1.0592,5.9057,Giancarlo Stanton,519317,527055,strikeout,swinging_strike,NA,NA,NA,NA,1,Giancarlo Stanton strikes out swinging.,R,R,R,MIA,ATL,S,2,NA,0,2,2017,0.6714,-0.5733,-0.5853,3.677,NA,NA,NA,0,9,Bot,NA,NA,NA,NA,435559,NA,NA,-0.1966,-125.529,2.0092,7.0035,24.9937,-38.7605,3.634,1.6044,NA,NA,NA,85.518,2073,5.762,492515,527055,435559,518692,645277,547004,621020,572669,542255,455976,54.7356,NA,NA,0,1,0,0,NA,80,4,Slider,5,8,5,8,8,5,5,8,Infield shift,Standard,NA
FF,2017-10-01,98.1,-1.5517,5.7016,Giancarlo Stanton,519317,527055,NA,foul,NA,NA,NA,NA,11,NA,R,R,R,MIA,ATL,S,NA,NA,0,2,2017,-0.8346,1.3235,-1.1995,4.14,NA,NA,NA,0,9,Bot,NA,NA,NA,NA,435559,NA,NA,2.7665,-142.4839,-1.6678,-11.6879,32.6721,-14.5194,3.634,1.6044,162,77.7,15.2,96.61,2103,5.528,492515,527055,435559,518692,645277,547004,621020,572669,542255,455976,54.9704,NA,NA,NA,NA,NA,NA,NA,80,3,4-Seam Fastball,5,8,5,8,8,5,5,8,Infield shift,Standard,0
FT,2017-10-01,97,-1.3408,5.619,Giancarlo Stanton,519317,527055,NA,foul,NA,NA,NA,NA,2,NA,R,R,R,MIA,ATL,S,NA,NA,0,1,2017,-1.1204,0.95,0.1883,3.0137,NA,NA,NA,0,9,Bot,NA,NA,NA,NA,435559,NA,NA,6.4443,-140.3868,-3.5447,-16.1396,28.1633,-19.0723,3.634,1.6044,NA,NA,NA,96.724,2331,6.12,492515,527055,435559,518692,645277,547004,621020,572669,542255,455976,54.3777,NA,NA,NA,NA,NA,NA,NA,80,2,2-Seam Fastball,5,8,5,8,8,5,5,8,Infield shift,Standard,NA
FT,2017-10-01,98,-1.4515,5.8013,Giancarlo Stanton,519317,527055,NA,foul,NA,NA,NA,NA,6,NA,R,R,R,MIA,ATL,S,NA,NA,0,0,2017,-1.1191,1.3636,0.6356,2.9634,NA,NA,NA,0,9,Bot,NA,NA,NA,NA,435559,NA,NA,8.0622,-142.0217,-5.1433,-16.7679,33.9233,-13.1112,3.634,1.6044,231,79,47.8,96.687,2400,5.856,492515,527055,435559,518692,645277,547004,621020,572669,542255,455976,54.6421,NA,NA,NA,NA,NA,NA,NA,80,1,2-Seam Fastball,5,8,5,8,8,5,5,8,Infield shift,Standard,0
FT,2017-10-01,94.2,-0.9315,7.0124,Giancarlo Stanton,519317,462382,field_out,hit_into_play,NA,NA,NA,NA,14,"Giancarlo Stanton grounds out, shortstop Dansby Swanson to first baseman Freddie Freeman.",R,R,R,MIA,ATL,X,6,ground_ball,3,2,2017,-1.4153,1.2961,0.2602,1.2887,NA,NA,NA,0,7,Bot,111.45,155.87,NA,NA,435559,NA,NA,6.0743,-136.2608,-11.7296,-18.6664,30.9279,-13.9277,3.634,1.6044,2,83.2,-33.3,92.795,2279,5.851,492515,462382,435559,518692,645277,547004,621020,572669,542255,455976,54.6464,0.074,0.061,0,1,0,0,2,64,6,2-Seam Fastball,4,8,4,8,8,4,4,8,Standard,Standard,0
FT,2017-10-01,94.3,-1.2224,6.9903,Giancarlo Stanton,519317,462382,NA,ball,NA,NA,NA,NA,13,NA,R,R,R,MIA,ATL,B,NA,NA,2,2,2017,-1.3406,1.1588,-2.0501,2.3384,NA,NA,NA,0,7,Bot,NA,NA,NA,NA,435559,NA,NA,0.745,-136.6453,-8.7369,-16.6144,31.8304,-16.1803,3.6437,1.7401,NA,NA,NA,92.972,2249,5.853,492515,462382,435559,518692,645277,547004,621020,572669,542255,455976,54.6445,NA,NA,NA,NA,NA,NA,NA,64,5,2-Seam Fastball,4,8,4,8,8,4,4,8,Standard,Standard,NA
FT,2017-10-01,93.5,-1.0912,6.949,Giancarlo Stanton,519317,462382,NA,ball,NA,NA,NA,NA,13,NA,R,R,R,MIA,ATL,B,NA,NA,1,2,2017,-1.3028,1.1788,-1.6339,0.9872,NA,NA,NA,0,7,Bot,NA,NA,NA,NA,435559,NA,NA,1.3846,-135.2991,-11.9215,-16.0004,30.4556,-15.5433,3.5661,1.7304,NA,NA,NA,92.134,2219,5.845,492515,462382,435559,518692,645277,547004,621020,572669,542255,455976,54.6527,NA,NA,NA,NA,NA,NA,NA,64,4,2-Seam Fastball,4,8,4,8,8,4,4,8,Standard,Standard,NA
FT,2017-10-01,93.8,-1.2618,7.0404,Giancarlo Stanton,519317,462382,NA,swinging_strike,NA,NA,NA,NA,13,NA,R,R,R,MIA,ATL,S,NA,NA,1,1,2017,-1.2386,1.3938,-1.3947,2.079,NA,NA,NA,0,7,Bot,NA,NA,NA,NA,435559,NA,NA,2.2975,-135.8599,-9.8999,-15.5306,31.8713,-13.2389,3.634,1.6044,NA,NA,NA,92.357,2212,5.837,492515,462382,435559,518692,645277,547004,621020,572669,542255,455976,54.6613,NA,NA,NA,NA,NA,NA,NA,64,3,2-Seam Fastball,4,8,4,8,8,4,4,8,Standard,Standard,NA
FT,2017-10-01,92.7,-0.815,7.138,Giancarlo Stanton,519317,462382,NA,called_strike,NA,NA,NA,NA,9,NA,R,R,R,MIA,ATL,S,NA,NA,1,0,2017,-1.1601,1.4399,0.7611,1.8456,NA,NA,NA,0,7,Bot,NA,NA,NA,NA,435559,NA,NA,6.3954,-134.0666,-10.5675,-15.1141,29.3064,-13.0837,3.663,1.7207,NA,NA,NA,91.299,2184,5.8,492515,462382,435559,518692,645277,547004,621020,572669,542255,455976,54.6978,NA,NA,NA,NA,NA,NA,NA,64,2,2-Seam Fastball,4,8,4,8,8,4,4,8,Standard,Standard,NA
FT,2017-10-01,92.3,-1.1738,7.0873,Giancarlo Stanton,519317,462382,NA,ball,NA,NA,NA,NA,13,NA,R,R,R,MIA,ATL,B,NA,NA,0,0,2017,-1.1193,1.2728,-1.09,1.8315,NA,NA,NA,0,7,Bot,NA,NA,NA,NA,435559,NA,NA,2.5332,-133.7331,-10.0228,-13.6538,29.9703,-15.3052,3.7502,1.7207,NA,NA,NA,90.769,2183,5.677,492515,462382,435559,518692,645277,547004,621020,572669,542255,455976,54.8207,NA,NA,NA,NA,NA,NA,NA,64,1,2-Seam Fastball,4,8,4,8,8,4,4,8,Strategic,Standard,NA
CU,2017-10-01,76.9,1.2077,6.0173,Giancarlo Stanton,519317,608331,single,hit_into_play_score,NA,NA,NA,NA,14,Giancarlo Stanton singles on a ground ball to center fielder Lane Adams.   Tyler Moore scores.    Dee Gordon to 3rd.,R,R,L,MIA,ATL,X,8,ground_ball,1,2,2017,-0.9587,-1.5549,0.9293,2.0162,489138,NA,543829,0,5,Bot,106,70.46,NA,NA,435559,NA,NA,1.078,-111.7199,1.3152,-7.9674,23.0222,-45.2949,3.634,1.6044,131,100.5,4.7,75.417,2711,5.618,492515,608331,435559,518692,645277,547004,621020,607054,572669,455976,54.8794,0.654,0.589,0.9,1,1,0,4,43,5,Curveball,0,3,0,3,3,0,0,3,Infield shift,Strategic,0
FF,2017-10-01,96,0.9309,6.0261,Giancarlo Stanton,519317,608331,NA,foul,NA,NA,NA,NA,14,NA,R,R,L,MIA,ATL,S,NA,NA,1,2,2017,0.2164,1.0714,0.8574,2.1188,489138,NA,543829,0,5,Bot,NA,NA,NA,NA,435559,NA,NA,-0.693,-139.6672,-7.3007,3.0295,28.1152,-16.569,3.634,1.6044,NA,NA,NA,97.143,2025,6.704,492515,608331,435559,518692,645277,547004,621020,607054,572669,455976,53.7935,NA,NA,NA,NA,NA,NA,NA,43,4,4-Seam Fastball,0,3,0,3,3,0,0,3,Infield shift,Standard,NA
FF,2017-10-01,94.8,1.1614,6.1699,Giancarlo Stanton,519317,608331,NA,foul,NA,NA,NA,NA,5,NA,R,R,L,MIA,ATL,S,NA,NA,1,1,2017,0.0815,1.0089,-0.0757,2.8868,489138,NA,543829,0,5,Bot,NA,NA,NA,NA,435559,NA,NA,-3.4169,-137.8797,-5.1943,1.7601,28.8799,-18.3563,3.634,1.6044,NA,NA,NA,95.122,2187,6.365,492515,608331,435559,518692,645277,547004,621020,607054,572669,455976,54.1326,NA,NA,NA,NA,NA,NA,NA,43,3,4-Seam Fastball,0,3,0,3,3,0,0,3,Infield shift,Strategic,NA
FF,2017-10-01,96,1.18,5.9571,Giancarlo Stanton,519317,608331,NA,ball,NA,NA,NA,NA,12,NA,R,R,L,MIA,ATL,B,NA,NA,0,1,2017,0.7505,0.9258,1.6121,3.0498,489138,NA,543829,0,5,Bot,NA,NA,NA,NA,435559,NA,NA,-0.558,-139.6925,-4.2407,10.0372,30.3389,-19.2186,3.6533,1.711,NA,NA,NA,96.581,2144,6.532,492515,608331,435559,518692,645277,547004,621020,607054,572669,455976,53.9661,NA,NA,NA,NA,NA,NA,NA,43,2,4-Seam Fastball,0,3,0,3,3,0,0,3,Infield shift,Standard,NA
FF,2017-10-01,93.8,1.2241,6.0365,Giancarlo Stanton,519317,608331,NA,swinging_strike,NA,NA,NA,NA,12,NA,R,R,L,MIA,ATL,S,NA,NA,0,0,2017,0.6234,1.1534,1.1584,3.6564,489138,NA,543829,0,5,Bot,NA,NA,NA,NA,435559,NA,NA,-1.5494,-136.4563,-2.9964,8.1636,29.5552,-17.2461,3.634,1.6044,NA,NA,NA,94.147,2028,6.462,492515,608331,435559,518692,645277,547004,621020,607054,572669,455976,54.0361,NA,NA,NA,NA,NA,NA,NA,43,1,4-Seam Fastball,0,3,0,3,3,0,0,3,Infield shift,Standard,NA
FF,2017-10-01,95.8,1.1448,6.0018,Giancarlo Stanton,519317,608331,single,hit_into_play_no_out,NA,NA,NA,NA,6,Giancarlo Stanton singles on a ground ball to center fielder Lane Adams.,R,R,L,MIA,ATL,X,8,ground_ball,3,0,2017,0.7559,0.6731,0.4895,2.445,NA,NA,NA,2,3,Bot,161.72,71.67,NA,NA,435559,NA,NA,-3.4346,-139.3108,-5.3458,10.6276,28.9935,-22.4311,3.634,1.6044,26,122.2,-3.9,96.225,2100,6.397,492515,608331,435559,518692,645277,547004,621020,607054,572669,455976,54.101,0.512,0.476,0.9,1,1,0,4,26,4,4-Seam Fastball,0,3,0,3,3,0,0,3,Infield shift,Standard,0
FF,2017-10-01,96.9,1.2468,6.0019,Giancarlo Stanton,519317,608331,NA,ball,NA,NA,NA,NA,14,NA,R,R,L,MIA,ATL,B,NA,NA,2,0,2017,0.6751,1.0104,1.1265,2.0399,NA,NA,NA,2,3,Bot,NA,NA,NA,NA,435559,NA,NA,-1.8539,-140.7719,-7.3422,9.4105,30.846,-17.2941,3.6533,1.7304,NA,NA,NA,97.028,2165,6.366,492515,608331,435559,518692,645277,547004,621020,607054,572669,455976,54.1323,NA,NA,NA,NA,NA,NA,NA,26,3,4-Seam Fastball,0,3,0,3,3,0,0,3,Infield shift,Standard,NA
CH,2017-10-01,86.6,1.916,5.5549,Giancarlo Stanton,519317,608331,NA,ball,NA,NA,NA,NA,14,NA,R,R,L,MIA,ATL,B,NA,NA,1,0,2017,1.2593,0.6496,0.2247,0.993,NA,NA,NA,2,3,Bot,NA,NA,NA,NA,435559,NA,NA,-6.6786,-125.7181,-6.0537,14.8966,25.0581,-24.1596,3.6436,1.7013,NA,NA,NA,87.22,1381,6.766,492515,608331,435559,518692,645277,547004,621020,607054,572669,455976,53.7323,NA,NA,NA,NA,NA,NA,NA,26,2,Changeup,0,3,0,3,3,0,0,3,Infield shift,Strategic,NA
FF,2017-10-01,96,1.1938,6.0968,Giancarlo Stanton,519317,608331,NA,ball,NA,NA,NA,NA,12,NA,R,R,L,MIA,ATL,B,NA,NA,0,0,2017,0.559,1.1461,1.2098,4.337,NA,NA,NA,2,3,Bot,NA,NA,NA,NA,435559,NA,NA,-1.2166,-139.5853,-1.6553,7.5951,30.7696,-16.9938,3.7405,1.7594,NA,NA,NA,96.185,2064,6.381,492515,608331,435559,518692,645277,547004,621020,607054,572669,455976,54.1164,NA,NA,NA,NA,NA,NA,NA,26,1,4-Seam Fastball,0,3,0,3,3,0,0,3,Infield shift,Strategic,NA
CU,2017-10-01,77.5,1.2802,6.0774,Giancarlo Stanton,519317,608331,strikeout,swinging_strike,NA,NA,NA,NA,13,Giancarlo Stanton strikes out swinging.,R,R,L,MIA,ATL,S,2,NA,1,2,2017,-0.9564,-1.3313,-0.5017,1.3786,NA,NA,NA,0,1,Bot,NA,NA,NA,NA,435559,NA,NA,-2.0653,-112.6988,-0.5462,-7.5998,24.5767,-43.5123,3.634,1.6044,NA,NA,NA,77.026,2640,6.441,492515,608331,435559,518692,645277,547004,621020,607054,572669,455976,54.0571,NA,NA,0,1,0,0,NA,5,4,Curveball,0,0,0,0,0,0,0,0,Infield shift,Standard,NA
FF,2017-10-01,95,1.2051,5.8999,Giancarlo Stanton,519317,608331,NA,swinging_strike,NA,NA,NA,NA,3,NA,R,R,L,MIA,ATL,S,NA,NA,1,1,2017,0.672,0.8176,0.5466,3.4818,NA,NA,NA,0,1,Bot,NA,NA,NA,NA,435559,NA,NA,-3.2382,-138.1801,-2.5616,9.3703,28.3817,-21.2464,3.634,1.6044,NA,NA,NA,95.647,2095,6.501,492515,608331,435559,518692,645277,547004,621020,607054,572669,455976,53.9964,NA,NA,NA,NA,NA,NA,NA,5,3,4-Seam Fastball,0,0,0,0,0,0,0,0,Infield shift,Standard,NA
FF,2017-10-01,95,1.2054,6.0647,Giancarlo Stanton,519317,608331,NA,called_strike,NA,NA,NA,NA,9,NA,R,R,L,MIA,ATL,S,NA,NA,1,0,2017,0.2998,1.0996,0.5261,1.7865,NA,NA,NA,0,1,Bot,NA,NA,NA,NA,435559,NA,NA,-2.4541,-138.1162,-8.0702,4.3757,27.9906,-16.5058,3.6146,1.7401,NA,NA,NA,95.573,2064,6.459,492515,608331,435559,518692,645277,547004,621020,607054,572669,455976,54.0388,NA,NA,NA,NA,NA,NA,NA,5,2,4-Seam Fastball,0,0,0,0,0,0,0,0,Infield shift,Standard,NA
FF,2017-10-01,94.8,1.3191,6.0727,Giancarlo Stanton,519317,608331,NA,ball,NA,NA,NA,NA,12,NA,R,R,L,MIA,ATL,B,NA,NA,0,0,2017,0.3836,1.4465,0.895,3.3172,NA,NA,NA,0,1,Bot,NA,NA,NA,NA,435559,NA,NA,-1.9575,-137.8374,-4.7709,5.3154,28.9152,-12.881,3.6436,1.7304,NA,NA,NA,95.003,2052,6.316,492515,608331,435559,518692,645277,547004,621020,607054,572669,455976,54.1824,NA,NA,NA,NA,NA,NA,NA,5,1,4-Seam Fastball,0,0,0,0,0,0,0,0,Infield shift,Standard,NA
